Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
97,2382534816,SaveSprinkles,0,123.92,QB Baker Mayfield RB Nick Chubb RB Austin Ekeler WR Calvin Ridley WR Cooper Kupp WR DJ Moore FLEX Michael Pittman Jr. TE David Njoku DST Saints ,,Chiefs ,DST,2.50%,5
98,2382343285,Bir131,0,123.78001,QB Josh Allen RB Dalvin Cook FLEX Nyheim Hines RB Brian Hill WR Stefon Diggs WR Justin Jefferson WR Keelan Cole Sr. TE Kyle Rudolph DST Saints ,,Bills ,DST,2.50%,6
99,2382443709,BamaMan51,0,123.48,QB Ryan Fitzpatrick FLEX Dalvin Cook RB Austin Ekeler RB Kareem Hunt WR Mike Evans WR Mike Williams WR Nelson Agholor TE Evan Engram DST Bills ,,A.J. Green,WR,2.00%,0
100,2382637632,Spoiled_Jim,0,122.68001,QB Ryan Fitzpatrick RB Austin Ekeler RB Kareem Hunt FLEX DJ Moore WR DeVante Parker WR Christian Kirk WR Jakobi Meyers TE Travis Kelce DST Bengals ,,Chase Edmonds,RB,2.00%,8.3
101,2382360746,bichote87,0,122.20001,QB Derek Carr RB Nick Chubb RB Wayne Gallman Jr. FLEX Brian Hill WR Cooper Kupp WR Chris Godwin WR Nelson Agholor TE Travis Kelce DST Saints ,,Cam Newton,QB,2.00%,5.96
102,2382516571,grivers84,0,121.78,QB Sam Darnold RB Dalvin Cook RB Josh Jacobs FLEX Nick Chubb WR Justin Jefferson WR Jamison Crowder WR Breshad Perriman TE Kyle Rudolph DST Titans ,,Noah Fant,TE,2.00%,2.3
103,2382459915,chase.edwards11,0,121.50001,QB Derek Carr RB James Robinson FLEX Kareem Hunt RB Wayne Gallman Jr. WR Keenan Allen WR Justin Jefferson WR Nelson Agholor TE Darren Waller DST Broncos ,,T.Y. Hilton,WR,2.00%,18.1
104,2382504090,donga79natsam,0,121.399994,QB Kyler Murray RB Damien Harris RB Nyheim Hines FLEX A.J. Brown WR Robert Woods WR Jamison Crowder WR Jarvis Landry TE Darren Waller DST Vikings ,,Ryan Tannehill,QB,2.00%,19.14
105,2382369371,Bradleyemery1,0,121.21999,QB Jared Goff RB Austin Ekeler RB Devin Singletary WR Keenan Allen WR Stefon Diggs WR Michael Thomas TE Evan Engram FLEX Trey Burton DST Jets ,,Teddy Bridgewater,QB,2.00%,14.88
106,2382350656,bdogmoney28,0,121.119995,QB Baker Mayfield RB Alvin Kamara RB Nyheim Hines WR Justin Jefferson WR Mike Evans WR Curtis Samuel TE Darren Waller FLEX Jonnu Smith DST Dolphins ,,Jakeem Grant,FLEX,2.00%,3.5
