C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,D,Gustav Lindstrom (16270182),Gustav Lindstrom,16270182,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Alex Biega (16270184),Alex Biega,16270184,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,2.8
,,,,,,,,,,D,Dennis Cholowski (16270230),Dennis Cholowski,16270230,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Jon Merrill (16270246),Jon Merrill,16270246,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,4.65
,,,,,,,,,,D,Tommy Cross (16270274),Tommy Cross,16270274,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Kevin Connauton (16270276),Kevin Connauton,16270276,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Brady Keeper (16270278),Brady Keeper,16270278,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Riley Stillman (16270280),Riley Stillman,16270280,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,2.6
,,,,,,,,,,D,Chase Priskie (16270282),Chase Priskie,16270282,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Trevor Daley (16270412),Trevor Daley,16270412,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Dylan McIlrath (16270414),Dylan McIlrath,16270414,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Cody Goloubef (16270416),Cody Goloubef,16270416,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Brian Lashoff (16270418),Brian Lashoff,16270418,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Joe Hicketts (16270420),Joe Hicketts,16270420,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Jonathan Ericsson (16270422),Jonathan Ericsson,16270422,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Nico Sturm (16268846),Nico Sturm,16268846,C/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,4.37
,,,,,,,,,,C,Pierre-Edouard Bellemare (16268888),Pierre-Edouard Bellemare,16268888,C/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,1.1
,,,,,,,,,,C,Gerald Mayhew (16268906),Gerald Mayhew,16268906,C/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,C,Marco Rossi (16268932),Marco Rossi,16268932,C/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,C,Gabriel Dumont (16269018),Gabriel Dumont,16269018,C/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,C,Mike Vecchione (16269104),Mike Vecchione,16269104,C/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,C,Sheldon Dries (16269106),Sheldon Dries,16269106,C/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,C,Shane Bowers (16269108),Shane Bowers,16269108,C/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,Marcus Foligno (16269386),Marcus Foligno,16269386,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,4.32
,,,,,,,,,,LW,Valeri Nichushkin (16269410),Valeri Nichushkin,16269410,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,3.88
,,,,,,,,,,RW,Ryan Hartman (16269452),Ryan Hartman,16269452,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,4.98
,,,,,,,,,,LW,Victor Rask (16269454),Victor Rask,16269454,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,2.14
,,,,,,,,,,RW,Kiefer Sherwood (16269486),Kiefer Sherwood,16269486,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,4.65
,,,,,,,,,,LW,Tyson Jost (16269488),Tyson Jost,16269488,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,1.72
,,,,,,,,,,RW,Kyle Rau (16269522),Kyle Rau,16269522,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,LW,Luke Johnson (16269524),Luke Johnson,16269524,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,RW,Martin Kaut (16269554),Martin Kaut,16269554,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,LW,Matt Calvert (16269556),Matt Calvert,16269556,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,3.23
,,,,,,,,,,RW,Mats Zuccarello (16269562),Mats Zuccarello,16269562,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,RW,J.T. Brown (16269730),J.T. Brown,16269730,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,RW,Dmitry Sokolov (16269732),Dmitry Sokolov,16269732,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,LW,Colton Beck (16269734),Colton Beck,16269734,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,RW,Jayson Megna (16269830),Jayson Megna,16269830,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,T.J. Tynan (16269832),T.J. Tynan,16269832,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,LW,Colin Wilson (16269834),Colin Wilson,16269834,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,Nick Henry (16269836),Nick Henry,16269836,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,Vladislav Kamenev (16269838),Vladislav Kamenev,16269838,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,Logan O'Connor (16269840),Logan O'Connor,16269840,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,LW,Miikka Salomaki (16269842),Miikka Salomaki,16269842,W/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Carson Soucy (16270098),Carson Soucy,16270098,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,3
,,,,,,,,,,D,Ian Cole (16270100),Ian Cole,16270100,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,4.04
,,,,,,,,,,D,Erik Johnson (16270122),Erik Johnson,16270122,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,6.83
,,,,,,,,,,D,Dakota Mermis (16270158),Dakota Mermis,16270158,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Brad Hunt (16270160),Brad Hunt,16270160,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,2.15
,,,,,,,,,,D,Conor Timmins (16270192),Conor Timmins,16270192,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,3.1
,,,,,,,,,,D,Greg Pateryn (16270194),Greg Pateryn,16270194,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,4.9
,,,,,,,,,,D,Louie Belpedio (16270210),Louie Belpedio,16270210,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Matt Bartkowski (16270212),Matt Bartkowski,16270212,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Ian McCoshen (16270356),Ian McCoshen,16270356,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Brennan Menell (16270358),Brennan Menell,16270358,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Jacob MacDonald (16270446),Jacob MacDonald,16270446,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Dennis Gilbert (16270448),Dennis Gilbert,16270448,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Mark Barberio (16270450),Mark Barberio,16270450,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Kyle Burroughs (16270452),Kyle Burroughs,16270452,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Peter Tischke (16270454),Peter Tischke,16270454,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Keaton Middleton (16270456),Keaton Middleton,16270456,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Dan Renouf (16270458),Dan Renouf,16270458,D/UTIL,2500,COL@MIN 01/30/2021 08:00PM ET,COL,0
,,,,,,,,,,C,Sam Steel (16268848),Sam Steel,16268848,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,3.02
,,,,,,,,,,C,Derek Grant (16268854),Derek Grant,16268854,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,5.26
,,,,,,,,,,C,Ivan Barbashev (16268882),Ivan Barbashev,16268882,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,2.9
,,,,,,,,,,C,Ryan Kesler (16268908),Ryan Kesler,16268908,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,C,MacKenzie MacEachern (16268916),MacKenzie MacEachern,16268916,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Austin Poganski (16268926),Austin Poganski,16268926,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Andrew Agozzino (16269020),Andrew Agozzino,16269020,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,C,Chase De Leo (16269022),Chase De Leo,16269022,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,C,Trevor Zegras (16269024),Trevor Zegras,16269024,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,C,Andrew Poturalski (16269026),Andrew Poturalski,16269026,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,C,Justin Kloos (16269028),Justin Kloos,16269028,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,C,Sam Carrick (16269030),Sam Carrick,16269030,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,C,Antoine Morand (16269032),Antoine Morand,16269032,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,C,Tanner Kaspick (16269068),Tanner Kaspick,16269068,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Nolan Stevens (16269070),Nolan Stevens,16269070,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Sam Anas (16269072),Sam Anas,16269072,C/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Max Jones (16269352),Max Jones,16269352,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0.75
,,,,,,,,,,RW,Vinni Lettieri (16269388),Vinni Lettieri,16269388,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,3
,,,,,,,,,,RW,Sammy Blais (16269400),Sammy Blais,16269400,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,2.15
,,,,,,,,,,LW,Nicolas Deslauriers (16269456),Nicolas Deslauriers,16269456,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,5.49
,,,,,,,,,,LW,Kyle Clifford (16269474),Kyle Clifford,16269474,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,2.6
,,,,,,,,,,LW,Isac Lundestrom (16269526),Isac Lundestrom,16269526,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0.65
,,,,,,,,,,RW,Troy Terry (16269528),Troy Terry,16269528,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,1.71
,,,,,,,,,,LW,Jake Neighbours (16269540),Jake Neighbours,16269540,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,RW,Tyler Bozak (16269542),Tyler Bozak,16269542,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,2.79
,,,,,,,,,,RW,David Backes (16269564),David Backes,16269564,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,RW,Jacob de la Rose (16269572),Jacob de la Rose,16269572,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Alexander Steen (16269574),Alexander Steen,16269574,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,RW,Sonny Milano (16269590),Sonny Milano,16269590,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,4.5
,,,,,,,,,,LW,Blake Pietila (16269736),Blake Pietila,16269736,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,RW,Deven Sideroff (16269738),Deven Sideroff,16269738,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,RW,Nick Sorensen (16269740),Nick Sorensen,16269740,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,LW,Brayden Tracey (16269742),Brayden Tracey,16269742,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,RW,Patrick Eaves (16269744),Patrick Eaves,16269744,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,RW,Troy Brouwer (16269792),Troy Brouwer,16269792,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Klim Kostin (16269794),Klim Kostin,16269794,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Nathan Walker (16269796),Nathan Walker,16269796,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Curtis McKenzie (16269798),Curtis McKenzie,16269798,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Hugh McGing (16269800),Hugh McGing,16269800,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,RW,Nick Lappin (16269802),Nick Lappin,16269802,W/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Ben Hutton (16270102),Ben Hutton,16270102,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,4.85
,,,,,,,,,,D,Niko Mikkola (16270112),Niko Mikkola,16270112,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,2.73
,,,,,,,,,,D,Andy Welinski (16270162),Andy Welinski,16270162,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,2.3
,,,,,,,,,,D,Scott Perunovich (16270178),Scott Perunovich,16270178,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Carl Gunnarsson (16270180),Carl Gunnarsson,16270180,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,4.65
,,,,,,,,,,D,Josh Mahura (16270214),Josh Mahura,16270214,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,D,Jake Walman (16270226),Jake Walman,16270226,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Robert Bortuzzo (16270228),Robert Bortuzzo,16270228,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,2.05
,,,,,,,,,,D,Josh Manson (16270240),Josh Manson,16270240,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0.93
,,,,,,,,,,D,Brendan Guhle (16270250),Brendan Guhle,16270250,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,D,Joel Persson (16270360),Joel Persson,16270360,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,D,Trevor Carrick (16270362),Trevor Carrick,16270362,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,D,Chris Wideman (16270364),Chris Wideman,16270364,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,D,Kodie Curran (16270366),Kodie Curran,16270366,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,D,Simon Benoit (16270368),Simon Benoit,16270368,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,ANH,0
,,,,,,,,,,D,Tyler Tucker (16270400),Tyler Tucker,16270400,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Jay Bouwmeester (16270402),Jay Bouwmeester,16270402,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Petteri Lindbohm (16270404),Petteri Lindbohm,16270404,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Jake Dotchin (16270406),Jake Dotchin,16270406,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Mitch Reinke (16270408),Mitch Reinke,16270408,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Steven Santini (16270410),Steven Santini,16270410,D/UTIL,2500,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Derek Ryan (16268866),Derek Ryan,16268866,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,2.23
,,,,,,,,,,C,Ryan Poehling (16268892),Ryan Poehling,16268892,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,C,Joseph Blandisi (16268946),Joseph Blandisi,16268946,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,C,Laurent Dauphin (16268948),Laurent Dauphin,16268948,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,C,Kevin Lynch (16268950),Kevin Lynch,16268950,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,C,Matthew Phillips (16268982),Matthew Phillips,16268982,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,C,Glenn Gawdin (16268984),Glenn Gawdin,16268984,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,C,Byron Froese (16268986),Byron Froese,16268986,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,C,Adam Ruzicka (16268988),Adam Ruzicka,16268988,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,C,Connor Zary (16268990),Connor Zary,16268990,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,C,Mathias Emilio Pettersen (16268992),Mathias Emilio Pettersen,16268992,C/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,RW,Dominik Simon (16269360),Dominik Simon,16269360,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0.86
,,,,,,,,,,LW,Sam Bennett (16269380),Sam Bennett,16269380,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,2.3
,,,,,,,,,,RW,Paul Byron (16269416),Paul Byron,16269416,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,2.69
,,,,,,,,,,RW,Joakim Nordstrom (16269434),Joakim Nordstrom,16269434,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,1.08
,,,,,,,,,,LW,Milan Lucic (16269436),Milan Lucic,16269436,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,5.82
,,,,,,,,,,LW,Michael Frolik (16269492),Michael Frolik,16269492,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Zac Rinaldo (16269508),Zac Rinaldo,16269508,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,RW,Buddy Robinson (16269560),Buddy Robinson,16269560,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,LW,Jake Lucchini (16269608),Jake Lucchini,16269608,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,RW,Alex Belzile (16269610),Alex Belzile,16269610,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,RW,Jordan Weal (16269612),Jordan Weal,16269612,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Charles Hudon (16269614),Charles Hudon,16269614,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,RW,Dale Weise (16269616),Dale Weise,16269616,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Joel Teasdale (16269618),Joel Teasdale,16269618,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Lukas Vejdemo (16269620),Lukas Vejdemo,16269620,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Brandon Baddock (16269622),Brandon Baddock,16269622,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,LW,Justin Kirkland (16269666),Justin Kirkland,16269666,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,RW,Spencer Foo (16269668),Spencer Foo,16269668,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,LW,Dmitry Zavgorodniy (16269670),Dmitry Zavgorodniy,16269670,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,LW,Jakob Pelletier (16269672),Jakob Pelletier,16269672,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,RW,Brett Ritchie (16269674),Brett Ritchie,16269674,W/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,D,Nikita Nesterov (16270086),Nikita Nesterov,16270086,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,1.43
,,,,,,,,,,D,Cale Fleury (16270128),Cale Fleury,16270128,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Victor Mete (16270130),Victor Mete,16270130,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Oliver Kylington (16270142),Oliver Kylington,16270142,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,D,Connor Mackey (16270144),Connor Mackey,16270144,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,D,Michael Stone (16270200),Michael Stone,16270200,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,D,Christian Folin (16270264),Christian Folin,16270264,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Karl Alzner (16270266),Karl Alzner,16270266,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Otto Leskinen (16270268),Otto Leskinen,16270268,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Xavier Ouellet (16270270),Xavier Ouellet,16270270,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Gustav Olofsson (16270272),Gustav Olofsson,16270272,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,MON,0
,,,,,,,,,,D,Rinat Valiev (16270312),Rinat Valiev,16270312,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,D,Alexander Yelesin (16270314),Alexander Yelesin,16270314,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,D,Carl-Johan Lerby (16270316),Carl-Johan Lerby,16270316,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,D,Alexander Petrovic (16270318),Alexander Petrovic,16270318,D/UTIL,2500,CGY@MON 01/30/2021 07:00PM ET,CGY,0
,,,,,,,,,,C,David Gustafsson (16268878),David Gustafsson,16268878,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,WPG,0.75
,,,,,,,,,,C,Jay Beagle (16268886),Jay Beagle,16268886,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,VAN,3.07
,,,,,,,,,,C,Adam Gaudette (16268890),Adam Gaudette,16268890,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,VAN,5.44
,,,,,,,,,,C,Nate Thompson (16268924),Nate Thompson,16268924,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,WPG,0.38
,,,,,,,,,,C,Jayce Hawryluk (16268928),Jayce Hawryluk,16268928,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,VAN,0
,,,,,,,,,,C,Bryan Little (16268936),Bryan Little,16268936,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,WPG,0
,,,,,,,,,,C,Nicholas Shore (16269056),Nicholas Shore,16269056,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,WPG,0
,,,,,,,,,,C,Michael Spacek (16269058),Michael Spacek,16269058,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,WPG,0
,,,,,,,,,,C,Mark Letestu (16269060),Mark Letestu,16269060,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,WPG,0
,,,,,,,,,,C,Tyler Graovac (16269100),Tyler Graovac,16269100,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,VAN,0
,,,,,,,,,,C,Reid Boucher (16269102),Reid Boucher,16269102,C/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,VAN,0
,,,,,,,,,,RW,Mason Appleton (16269394),Mason Appleton,16269394,W/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,WPG,4.69
,,,,,,,,,,LW,Mathieu Perreault (16269396),Mathieu Perreault,16269396,W/UTIL,2500,VAN@WPG 01/30/2021 10:00PM ET,WPG,4.41
