Race,Date,Track Name,Laps,Track Length,Finishing Position,Starting Position,Driver,Car Brand,Laps Led,Qualifying Rank,Qualifying Time,Qualifying Speed,Practice Rank,Practice Time,Practice Speed,Pass Differential,Quality Passes,Driver Rating,Fastest Laps,Fantasy Points,Qualifying/Practice Rank
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,34,28,Tony Stewart,Chevrolet,0,28,19.914   ,95.089   ,-1,-1,-1,-26,1,49.9,1,4.5,28
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,35,25,Trevor Bayne,Ford,0,25,19.879   ,95.256   ,-1,-1,-1,-4,0,43.7,3,0.5,25
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,36,30,Casey Mears,Toyota,0,30,19.932   ,95.003   ,-1,-1,-1,-16,0,52.8,12,8,30
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,37,31,Travis Kvapil,Ford,0,31,19.942   ,94.955   ,-1,-1,-1,-14,0,34.7,1,1.5,31
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,38,16,Paul Menard,Chevrolet,0,16,19.817   ,95.554   ,-1,-1,-1,-26,2,43,2,-15,16
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,39,3,Kasey Kahne,Toyota,1,3,19.665   ,96.293   ,-1,-1,-1,-11,15,73.4,7,-27.25,3
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,40,18,"Martin Truex, Jr.",Toyota,0,18,19.833   ,95.477   ,-1,-1,-1,-14,0,41.5,0,-18,18
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,41,41,J.J. Yeley,Chevrolet,0,42,20.306   ,93.253   ,-1,-1,-1,-1,0,29.4,0,0,42
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,42,38,Mike Skinner,Toyota,0,39,20.171   ,93.877   ,-1,-1,-1,-3,0,28.3,0,-4,39
2011_Goodys_Fast_Relief_500,4/3/2011,Martinsville Speedway,500,0.526,43,43,Joe Nemechek,Toyota,0,37,20.100   ,94.209   ,-1,-1,-1,2,0,27.4,0,0,37
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,1,4,Matt Kenseth,Ford,169,4,28.693   ,188.199   ,-1,-1,-1,8,77,144.7,67,124.75,4
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,2,3,Clint Bowyer,Chevrolet,44,3,28.688   ,188.232   ,-1,-1,-1,6,47,123.6,23,65.5,3
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,3,2,Carl Edwards,Ford,3,2,28.644   ,188.521   ,-1,-1,-1,0,58,116,18,49.75,2
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,4,9,Greg Biffle,Ford,7,9,28.792   ,187.552   ,-1,-1,-1,13,83,111.7,17,55.25,9
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,5,19,Paul Menard,Chevrolet,0,19,28.893   ,186.896   ,-1,-1,-1,17,85,100.2,15,60.5,19
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,6,7,Marcos Ambrose,Ford,1,7,28.776   ,187.656   ,-1,-1,-1,0,65,105.5,8,43.25,7
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,7,1,David Ragan,Ford,11,1,28.448   ,189.820   ,-1,-1,-1,1,77,115.5,12,39.75,1
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,8,6,Jimmie Johnson,Chevrolet,0,6,28.760   ,187.761   ,-1,-1,-1,-1,71,92,2,35,6
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,9,28,"Dale Earnhardt, Jr.",Chevrolet,2,28,29.042   ,185.938   ,-1,-1,-1,17,81,93.8,14,61.5,28
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,10,10,Kurt Busch,Dodge,50,10,28.815   ,187.402   ,-1,-1,-1,-14,52,100,15,54,10
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,11,12,Jeff Burton,Chevrolet,0,12,28.823   ,187.350   ,-1,-1,-1,1,60,86.1,2,35,12
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,12,26,Tony Stewart,Chevrolet,12,26,28.976   ,186.361   ,-1,-1,-1,21,53,83,13,55.5,26
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,13,14,Juan Pablo Montoya,Chevrolet,0,14,28.850   ,187.175   ,-1,-1,-1,2,50,79.9,3,33.5,14
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,14,16,Ryan Newman,Chevrolet,0,16,28.870   ,187.045   ,-1,-1,-1,-9,47,76.7,1,32.5,16
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,15,23,Denny Hamlin,Toyota,0,23,28.949   ,186.535   ,-1,-1,-1,-8,51,82,17,45.5,23
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,16,11,Kyle Busch,Toyota,0,11,28.820   ,187.370   ,-1,-1,-1,-7,82,96.7,8,27,11
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,17,18,Trevor Bayne,Ford,0,18,28.874   ,187.019   ,-1,-1,-1,3,45,72.9,8,32,18
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,18,27,Brad Keselowski,Dodge,32,27,29.041   ,185.944   ,-1,-1,-1,-16,36,88.9,14,50,27
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,19,15,A.J. Allmendinger,Ford,0,15,28.850   ,187.175   ,-1,-1,-1,8,58,84.3,4,23,15
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,20,29,Kevin Harvick,Chevrolet,0,29,29.045   ,185.918   ,-1,-1,-1,10,6,65.2,0,33,29
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,21,13,Kasey Kahne,Toyota,0,13,28.841   ,187.233   ,-1,-1,-1,-6,3,61.5,3,16.5,13
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,22,17,Jamie McMurray,Chevrolet,0,17,28.870   ,187.045   ,-1,-1,-1,8,29,75.4,18,26,17
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,23,32,Jeff Gordon,Chevrolet,1,32,29.098   ,185.580   ,-1,-1,-1,-1,54,60.3,2,31.25,32
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,24,8,Joey Logano,Toyota,0,8,28.787   ,187.585   ,-1,-1,-1,4,5,56.8,6,7,8
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,25,34,Bobby Labonte,Toyota,0,34,29.108   ,185.516   ,-1,-1,-1,-3,0,52.6,2,29,34
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,26,22,Casey Mears,Toyota,0,22,28.933   ,186.638   ,-1,-1,-1,-17,0,50.8,0,14,22
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,27,30,Brian Vickers,Toyota,0,30,29.052   ,185.874   ,-1,-1,-1,-5,2,56.8,3,21.5,30
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,28,24,Landon Cassill,Chevrolet,0,24,28.956   ,186.490   ,-1,-1,-1,-14,25,49.4,0,12,24
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,29,25,David Reutimann,Toyota,0,25,28.969   ,186.406   ,-1,-1,-1,10,1,49.9,6,14,25
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,30,38,Dave Blaney,Chevrolet,1,38,29.325   ,184.143   ,-1,-1,-1,-1,2,40.2,0,22.25,38
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,31,39,Robby Gordon,Dodge,1,40,29.409   ,183.617   ,-1,-1,-1,10,0,42.7,0,21.25,40
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,32,43,Andy Lally,Ford,0,39,29.383   ,183.780   ,-1,-1,-1,-37,0,37.1,0,23,39
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,33,41,Ken Schrader,Ford,0,43,29.772   ,181.378   ,-1,-1,-1,1,0,34,0,19,43
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,34,42,Tony Raines,Ford,0,44,30.147   ,179.122   ,-1,-1,-1,4,0,30.9,0,18,44
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,35,31,"Martin Truex, Jr.",Toyota,0,31,29.068   ,185.771   ,-1,-1,-1,9,21,63.8,0,5,31
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,36,21,Mark Martin,Chevrolet,0,21,28.905   ,186.819   ,-1,-1,-1,-6,18,60.4,2,-6,21
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,37,5,Regan Smith,Chevrolet,0,5,28.731   ,187.950   ,-1,-1,-1,-7,12,57.5,0,-25,5
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,38,33,David Starr,Ford,0,33,29.098   ,185.580   ,-1,-1,-1,2,11,41.4,0,1,33
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,39,37,Joe Nemechek,Toyota,0,37,29.198   ,184.944   ,-1,-1,-1,-1,0,30.7,1,3.5,37
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,40,20,Michael McDowell,Toyota,0,20,28.902   ,186.838   ,-1,-1,-1,-11,0,33.5,4,-14,20
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,41,35,J.J. Yeley,Chevrolet,0,35,29.143   ,185.293   ,-1,-1,-1,-9,0,31.9,1,-5.5,35
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,42,40,David Gilliland,Ford,0,42,29.462   ,183.287   ,-1,-1,-1,0,0,32.5,0,-2,42
2011_Samsung_Mobile_500,4/9/2011,Texas Motor Speedway,334,1.5,43,36,Mike Skinner,Toyota,0,36,29.170   ,185.122   ,-1,-1,-1,-3,0,24.9,0,-7,36
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,1,2,Jimmie Johnson,Chevrolet,14,2,53.845   ,177.844   ,-1,-1,-1,17,187,99.3,2,51.5,2
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,2,10,Clint Bowyer,Chevrolet,38,10,53.994   ,177.353   ,-1,-1,-1,4,351,123.2,6,62.5,10
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,3,1,Jeff Gordon,Chevrolet,9,1,53.723   ,178.248   ,-1,-1,-1,4,72,80,6,44.25,1
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,4,4,"Dale Earnhardt, Jr.",Chevrolet,11,4,53.869   ,177.765   ,-1,-1,-1,12,189,92.6,4,44.75,4
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,5,38,Kevin Harvick,Chevrolet,9,38,54.672   ,175.154   ,-1,-1,-1,14,160,82.7,4,76.25,38
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,6,20,Carl Edwards,Ford,8,20,54.100   ,177.006   ,-1,-1,-1,26,143,79,4,56,20
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,7,17,Greg Biffle,Ford,3,17,54.079   ,177.074   ,-1,-1,-1,30,189,88.1,5,50.25,17
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,8,3,Mark Martin,Chevrolet,1,3,53.856   ,177.807   ,-1,-1,-1,-1,73,74.1,1,31.75,3
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,9,39,David Gilliland,Ford,0,39,54.678   ,175.134   ,-1,-1,-1,26,39,58.3,7,68.5,39
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,10,36,Joey Logano,Toyota,2,36,54.592   ,175.410   ,-1,-1,-1,10,345,94.4,3,62,36
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,11,16,A.J. Allmendinger,Ford,0,16,54.075   ,177.087   ,-1,-1,-1,-17,302,86.2,7,41.5,16
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,12,5,Paul Menard,Chevrolet,4,5,53.888   ,177.702   ,-1,-1,-1,-37,376,103.4,6,29,5
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,13,26,"Martin Truex, Jr.",Toyota,6,26,54.262   ,176.477   ,-1,-1,-1,-22,232,93.2,6,48.5,26
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,14,14,David Reutimann,Toyota,0,14,54.058   ,177.143   ,-1,-1,-1,-7,326,90.1,4,32,14
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,15,18,Regan Smith,Chevrolet,6,18,54.083   ,177.061   ,-1,-1,-1,-10,296,102.8,4,35.5,18
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,16,27,Jeff Burton,Chevrolet,6,27,54.267   ,176.461   ,-1,-1,-1,1,367,101.6,6,43.5,27
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,17,30,Tony Stewart,Chevrolet,0,30,54.302   ,176.347   ,-1,-1,-1,13,57,55.5,5,42.5,30
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,18,8,Kurt Busch,Dodge,19,8,53.986   ,177.379   ,-1,-1,-1,-10,407,104.9,4,22.75,8
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,19,37,Andy Lally,Ford,0,37,54.611   ,175.349   ,-1,-1,-1,-17,7,43.2,0,43,37
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,20,42,Robby Gordon,Dodge,0,-1,-1,-1,-1,-1,-1,-9,5,46.3,2,47,42
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,21,21,Jamie McMurray,Chevrolet,1,21,54.141   ,176.872   ,-1,-1,-1,-16,83,56.3,5,25.75,21
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,22,40,Casey Mears,Toyota,1,43,54.847   ,174.595   ,-1,-1,-1,-25,30,50.2,5,42.75,43
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,23,29,Denny Hamlin,Toyota,0,29,54.295   ,176.370   ,-1,-1,-1,-12,200,69.8,4,29,29
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,24,15,Bobby Labonte,Toyota,1,15,54.065   ,177.120   ,-1,-1,-1,-28,178,73.4,4,13.25,15
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,25,23,Ryan Newman,Chevrolet,6,23,54.206   ,176.659   ,-1,-1,-1,-12,184,72,8,22.5,23
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,26,43,Bill Elliott,Chevrolet,0,45,56.335   ,169.983   ,-1,-1,-1,7,47,48.2,3,36.5,45
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,27,35,Dave Blaney,Chevrolet,21,35,54.469   ,175.806   ,-1,-1,-1,-2,186,66.6,6,33.25,35
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,28,12,Michael Waltrip,Toyota,0,12,54.005   ,177.317   ,-1,-1,-1,-26,93,50.9,1,0.5,12
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,29,28,Travis Kvapil,Ford,0,28,54.278   ,176.425   ,-1,-1,-1,-13,3,37,4,16,28
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,30,13,Juan Pablo Montoya,Chevrolet,0,13,54.046   ,177.182   ,-1,-1,-1,-44,88,47.3,5,-0.5,13
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,31,6,Landon Cassill,Chevrolet,0,6,53.893   ,177.685   ,-1,-1,-1,4,93,46.5,0,-12,6
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,32,24,Marcos Ambrose,Ford,1,24,54.232   ,176.575   ,-1,-1,-1,17,82,51.5,2,5.25,24
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,33,19,Brad Keselowski,Dodge,2,19,54.092   ,177.032   ,-1,-1,-1,-6,142,80.1,6,0.5,19
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,34,41,Terry Labonte,Ford,0,44,54.949   ,174.271   ,-1,-1,-1,9,46,45.9,6,20,44
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,35,34,Kyle Busch,Toyota,3,34,54.428   ,175.939   ,-1,-1,-1,24,247,92.7,3,10.25,34
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,36,25,Matt Kenseth,Ford,8,25,54.249   ,176.519   ,-1,-1,-1,5,239,85.6,3,0.5,25
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,37,31,Kasey Kahne,Toyota,1,31,54.317   ,176.298   ,-1,-1,-1,21,85,50,1,1.75,31
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,38,9,Brian Vickers,Toyota,0,9,53.989   ,177.369   ,-1,-1,-1,-1,59,43.6,0,-23,9
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,39,7,David Ragan,Ford,2,7,53.968   ,177.438   ,-1,-1,-1,-20,219,82.2,3,-25,7
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,40,11,Trevor Bayne,Ford,5,11,53.994   ,177.353   ,-1,-1,-1,20,148,76.5,3,-22.25,11
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,41,22,Joe Nemechek,Toyota,0,22,54.195   ,176.695   ,-1,-1,-1,-2,0,27.4,0,-19,22
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,42,33,Steve Park,Chevrolet,0,33,54.359   ,176.162   ,-1,-1,-1,-1,0,26.9,0,-9,33
2011_Aarons_499,4/17/2011,Talladega Superspeedway,188,2.66,43,32,Kevin Conway,Toyota,0,32,54.349   ,176.195   ,-1,-1,-1,-1,0,25.8,0,-11,32
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,1,20,Kyle Busch,Toyota,235,20,21.208   ,127.310   ,-1,-1,-1,25,37,143.1,72,159.75,20
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,2,11,Denny Hamlin,Toyota,38,11,21.130   ,127.780   ,-1,-1,-1,17,29,126.7,53,87,11
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,3,4,Kasey Kahne,Toyota,29,4,21.069   ,128.150   ,-1,-1,-1,1,37,116.2,23,60.75,4
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,4,27,David Ragan,Ford,0,27,21.257   ,127.017   ,-1,-1,-1,16,14,82.7,10,68,27
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,5,8,Carl Edwards,Ford,11,8,21.093   ,128.005   ,-1,-1,-1,6,53,99.4,16,52.75,8
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,6,3,Clint Bowyer,Chevrolet,18,3,21.049   ,128.272   ,-1,-1,-1,7,36,110.5,8,43.5,3
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,7,18,A.J. Allmendinger,Ford,0,18,21.204   ,127.334   ,-1,-1,-1,11,35,85.2,3,49.5,18
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,8,30,Jimmie Johnson,Chevrolet,0,30,21.280   ,126.880   ,-1,-1,-1,8,17,74.9,3,59.5,30
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,9,31,Tony Stewart,Chevrolet,0,31,21.308   ,126.713   ,-1,-1,-1,22,24,78.8,1,57.5,31
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,10,37,Brian Vickers,Toyota,0,37,21.397   ,126.186   ,-1,-1,-1,14,31,87.8,13,67.5,37
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,11,9,Joey Logano,Toyota,0,9,21.097   ,127.980   ,-1,-1,-1,-16,19,76.7,0,31,9
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,12,12,Kevin Harvick,Chevrolet,0,12,21.150   ,127.660   ,-1,-1,-1,-4,41,87.2,0,32,12
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,13,29,Dave Blaney,Chevrolet,0,29,21.279   ,126.886   ,-1,-1,-1,8,5,63.7,1,47.5,29
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,14,5,Mark Martin,Chevrolet,0,5,21.085   ,128.053   ,-1,-1,-1,-5,23,99.7,4,23,5
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,15,23,Greg Biffle,Ford,0,23,21.238   ,127.131   ,-1,-1,-1,3,41,84,7,40.5,23
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,16,25,Jeff Burton,Chevrolet,12,25,21.252   ,127.047   ,-1,-1,-1,1,7,86.4,3,41.5,25
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,17,2,Regan Smith,Chevrolet,0,2,21.031   ,128.382   ,-1,-1,-1,-30,13,80.3,4,14,2
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,18,17,Jamie McMurray,Chevrolet,0,17,21.201   ,127.352   ,-1,-1,-1,0,18,71.4,2,26,17
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,19,24,"Dale Earnhardt, Jr.",Chevrolet,0,24,21.244   ,127.095   ,-1,-1,-1,-9,31,67.3,2,31,24
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,20,13,Ryan Newman,Chevrolet,0,13,21.181   ,127.473   ,-1,-1,-1,-19,44,84,1,17.5,13
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,21,33,Matt Kenseth,Ford,16,33,21.362   ,126.393   ,-1,-1,-1,20,31,77.5,2,40,33
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,22,36,Kurt Busch,Dodge,0,36,21.393   ,126.210   ,-1,-1,-1,15,0,57.3,3,37.5,36
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,23,35,Marcos Ambrose,Ford,0,35,21.383   ,126.269   ,-1,-1,-1,7,0,51.7,0,33,35
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,24,14,Bobby Labonte,Toyota,0,14,21.181   ,127.473   ,-1,-1,-1,-20,4,58.7,12,16,14
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,25,39,David Gilliland,Ford,0,39,21.443   ,125.915   ,-1,-1,-1,16,0,50,2,34,39
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,26,41,Andy Lally,Ford,0,42,21.629   ,124.832   ,-1,-1,-1,2,0,44,1,33.5,42
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,27,21,"Martin Truex, Jr.",Toyota,12,21,21.209   ,127.304   ,-1,-1,-1,2,40,92.6,18,23,21
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,28,15,Casey Mears,Toyota,0,15,21.184   ,127.455   ,-1,-1,-1,-20,3,52.9,8,7,15
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,29,1,Juan Pablo Montoya,Chevrolet,25,1,20.989   ,128.639   ,-1,-1,-1,-25,10,77,6,-3.75,1
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,30,28,Travis Kvapil,Ford,0,28,21.278   ,126.892   ,-1,-1,-1,-8,0,46.8,5,14.5,28
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,31,19,David Reutimann,Toyota,0,19,21.204   ,127.334   ,-1,-1,-1,-5,27,68.7,1,1.5,19
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,32,38,Ken Schrader,Ford,0,38,21.405   ,126.139   ,-1,-1,-1,0,0,35.6,1,18.5,38
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,33,43,Tony Raines,Ford,0,41,21.517   ,125.482   ,-1,-1,-1,8,0,31.1,0,21,41
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,34,16,David Stremme,Chevrolet,0,16,21.193   ,127.401   ,-1,-1,-1,-26,2,40.5,4,-6,16
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,35,42,Robby Gordon,Dodge,0,43,21.846   ,123.592   ,-1,-1,-1,-2,0,30.7,1,16.5,43
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,36,7,Brad Keselowski,Dodge,0,7,21.092   ,128.011   ,-1,-1,-1,-17,3,62.7,19,-11.5,7
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,37,10,Paul Menard,Chevrolet,0,10,21.101   ,127.956   ,-1,-1,-1,-46,4,53.3,0,-20,10
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,38,34,Landon Cassill,Chevrolet,0,34,21.369   ,126.351   ,-1,-1,-1,-6,0,40.9,1,2.5,34
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,39,6,Jeff Gordon,Chevrolet,4,6,21.092   ,128.011   ,-1,-1,-1,2,30,97.6,22,-16,6
2011_Crown_Royal_Presents_the_Matthew_and_Daniel_Hansen_400,4/30/2011,Richmond Raceway,400,0.75,40,22,Michael McDowell,Toyota,0,22,21.210   ,127.298   ,-1,-1,-1,-17,0,34.9,0,-14,22
